day,hour,is_weekend,is_raining,incident,edge_id,origin,destination,length_km,speed_limit_kmph,congestion_level
52,21,0,0,0,26,MG Road,Jn-23,1.81,30,0.116
52,21,0,0,0,27,MG Road,Jn-32,1.25,30,0.264
52,21,0,0,0,28,Jn-23,Jn-24,2.16,60,0.168
52,21,0,0,0,29,Jn-23,Koramangala,1.02,50,0.18
52,21,0,0,0,30,Jn-24,Jn-25,2.09,30,0.14
52,21,0,0,0,31,Jn-24,Jn-34,2.39,40,0.079
52,21,0,0,0,32,Jn-25,Jn-35,2.29,60,0.148
52,21,0,0,0,33,Jn-30,Jn-31,1.14,50,0.139
52,21,0,0,0,34,Jn-30,Jn-40,1.49,50,0.226
52,21,0,0,0,35,Jn-31,Jn-32,1.41,50,0.164
52,21,0,0,0,36,Jn-31,Jn-41,1.18,40,0.212
52,21,0,0,0,37,Jn-32,Koramangala,2.08,50,0.129
52,21,0,0,0,38,Jn-32,Jn-42,1.74,30,0.222
52,21,0,0,0,39,Koramangala,Jn-34,1.17,60,0.09
52,21,0,0,0,40,Koramangala,Jn-43,1.05,50,0.082
52,21,0,0,0,41,Jn-34,Jn-35,1.84,60,0.13
52,21,0,0,0,42,Jn-34,Jn-44,1.37,30,0.144
52,21,0,0,0,43,Jn-35,Jn-45,1.3,30,0.12
52,21,0,0,0,44,Jn-40,Jn-41,1.43,40,0.162
52,21,0,0,0,45,Jn-40,Silk Board,1.94,40,0.174
52,21,0,0,0,46,Jn-41,Jn-42,2.31,60,0.05
52,21,0,0,0,47,Jn-41,Jn-51,1.62,40,0.136
52,21,0,0,0,48,Jn-42,Jn-43,2.21,60,0.1
52,21,0,0,0,49,Jn-42,Jn-52,2.36,30,0.08
52,21,0,0,0,50,Jn-43,Jn-44,1.64,60,0.165
52,21,0,0,0,51,Jn-43,Jn-53,1.46,40,0.148
52,21,0,0,0,52,Jn-44,Jn-45,1.63,30,0.21
52,21,0,0,0,53,Jn-44,Jn-54,1.4,60,0.234
52,21,0,0,0,54,Jn-45,Electronic City,1.48,60,0.181
52,21,0,0,0,55,Silk Board,Jn-51,1.61,40,0.212
52,21,0,0,0,56,Jn-51,Jn-52,2.44,40,0.198
52,21,0,0,0,57,Jn-52,Jn-53,2.07,30,0.12
52,21,0,0,0,58,Jn-53,Jn-54,1.06,30,0.213
52,21,0,0,0,59,Jn-54,Electronic City,1.62,50,0.224
52,22,0,0,0,0,Hebbal,Jn-01,1.56,30,0.099
52,22,0,0,0,1,Hebbal,Jn-10,2.17,30,0.131
52,22,0,0,0,2,Jn-01,Jn-02,1.23,50,0.142
52,22,0,0,0,3,Jn-01,Jn-11,1.5,60,0.251
52,22,0,0,0,4,Jn-02,Jn-03,1.03,40,0.151
52,22,0,0,0,5,Jn-02,Jn-12,2.41,40,0.145
52,22,0,0,0,6,Jn-03,Jn-04,1.28,60,0.104
52,22,0,0,0,7,Jn-03,Jn-13,1.01,30,0.083
52,22,0,0,0,8,Jn-04,KR Puram,1.92,40,0.117
52,22,0,0,0,9,Jn-04,Jn-14,2.46,50,0.172
52,22,0,0,0,10,KR Puram,Jn-15,2.18,50,0.098
52,22,0,0,0,11,Jn-10,Jn-11,2.47,30,0.07
52,22,0,0,0,12,Jn-10,Jn-20,1.91,30,0.191
52,22,0,0,0,13,Jn-11,Jn-12,1.02,30,0.281
52,22,0,0,0,14,Jn-11,Jn-21,2.21,30,0.099
52,22,0,0,0,15,Jn-12,Jn-13,1.35,60,0.137
52,22,0,0,0,16,Jn-12,MG Road,1.18,30,0.25
52,22,0,0,0,17,Jn-13,Jn-14,1.26,30,0.099
52,22,0,0,0,18,Jn-13,Jn-23,1.99,40,0.127
52,22,0,0,0,19,Jn-14,Jn-15,1.31,60,0.08
52,22,0,0,0,20,Jn-14,Jn-24,2.45,40,0.091
52,22,0,0,0,21,Jn-15,Jn-25,1.59,60,0.195
52,22,0,0,0,22,Jn-20,Jn-21,2.38,60,0.17
52,22,0,0,0,23,Jn-20,Jn-30,1.78,40,0.151
52,22,0,0,0,24,Jn-21,MG Road,1.58,40,0.179
52,22,0,0,0,25,Jn-21,Jn-31,1.88,30,0.188
52,22,0,0,0,26,MG Road,Jn-23,1.81,30,0.174
52,22,0,0,0,27,MG Road,Jn-32,1.25,30,0.213
52,22,0,0,0,28,Jn-23,Jn-24,2.16,60,0.123
52,22,0,0,0,29,Jn-23,Koramangala,1.02,50,0.17
52,22,0,0,0,30,Jn-24,Jn-25,2.09,30,0.165
52,22,0,0,0,31,Jn-24,Jn-34,2.39,40,0.116
52,22,0,0,0,32,Jn-25,Jn-35,2.29,60,0.173
52,22,0,0,0,33,Jn-30,Jn-31,1.14,50,0.182
52,22,0,0,0,34,Jn-30,Jn-40,1.49,50,0.225
52,22,0,0,0,35,Jn-31,Jn-32,1.41,50,0.151
52,22,0,0,0,36,Jn-31,Jn-41,1.18,40,0.178
52,22,0,0,0,37,Jn-32,Koramangala,2.08,50,0.207
52,22,0,0,0,38,Jn-32,Jn-42,1.74,30,0.168
52,22,0,0,0,39,Koramangala,Jn-34,1.17,60,0.125
52,22,0,0,0,40,Koramangala,Jn-43,1.05,50,0.203
52,22,0,0,0,41,Jn-34,Jn-35,1.84,60,0.239
52,22,0,0,0,42,Jn-34,Jn-44,1.37,30,0.17
52,22,0,0,0,43,Jn-35,Jn-45,1.3,30,0.115
52,22,0,0,0,44,Jn-40,Jn-41,1.43,40,0.204
52,22,0,0,0,45,Jn-40,Silk Board,1.94,40,0.146
52,22,0,0,0,46,Jn-41,Jn-42,2.31,60,0.13
52,22,0,0,0,47,Jn-41,Jn-51,1.62,40,0.214
52,22,0,0,0,48,Jn-42,Jn-43,2.21,60,0.115
52,22,0,0,0,49,Jn-42,Jn-52,2.36,30,0.1
52,22,0,0,0,50,Jn-43,Jn-44,1.64,60,0.169
52,22,0,0,0,51,Jn-43,Jn-53,1.46,40,0.155
52,22,0,0,0,52,Jn-44,Jn-45,1.63,30,0.183
52,22,0,0,0,53,Jn-44,Jn-54,1.4,60,0.195
52,22,0,0,0,54,Jn-45,Electronic City,1.48,60,0.185
52,22,0,0,0,55,Silk Board,Jn-51,1.61,40,0.222
52,22,0,0,0,56,Jn-51,Jn-52,2.44,40,0.128
52,22,0,0,0,57,Jn-52,Jn-53,2.07,30,0.145
52,22,0,0,0,58,Jn-53,Jn-54,1.06,30,0.257
52,22,0,0,0,59,Jn-54,Electronic City,1.62,50,0.112
52,23,0,0,0,0,Hebbal,Jn-01,1.56,30,0.144
52,23,0,0,0,1,Hebbal,Jn-10,2.17,30,0.055
52,23,0,0,0,2,Jn-01,Jn-02,1.23,50,0.114
52,23,0,0,0,3,Jn-01,Jn-11,1.5,60,0.168
52,23,0,0,0,4,Jn-02,Jn-03,1.03,40,0.191
52,23,0,0,0,5,Jn-02,Jn-12,2.41,40,0.122
52,23,0,0,0,6,Jn-03,Jn-04,1.28,60,0.153
52,23,0,0,0,7,Jn-03,Jn-13,1.01,30,0.152
52,23,0,0,0,8,Jn-04,KR Puram,1.92,40,0.065
52,23,0,0,0,9,Jn-04,Jn-14,2.46,50,0.053
52,23,0,0,0,10,KR Puram,Jn-15,2.18,50,0.084
52,23,0,0,0,11,Jn-10,Jn-11,2.47,30,0.151
52,23,0,0,0,12,Jn-10,Jn-20,1.91,30,0.12
52,23,0,0,0,13,Jn-11,Jn-12,1.02,30,0.2
52,23,0,0,0,14,Jn-11,Jn-21,2.21,30,0.05
52,23,0,0,0,15,Jn-12,Jn-13,1.35,60,0.169
52,23,0,0,0,16,Jn-12,MG Road,1.18,30,0.189
52,23,0,0,0,17,Jn-13,Jn-14,1.26,30,0.115
52,23,0,0,0,18,Jn-13,Jn-23,1.99,40,0.138
52,23,0,0,0,19,Jn-14,Jn-15,1.31,60,0.05
52,23,0,0,0,20,Jn-14,Jn-24,2.45,40,0.125
52,23,0,0,0,21,Jn-15,Jn-25,1.59,60,0.219
52,23,0,0,0,22,Jn-20,Jn-21,2.38,60,0.173
52,23,0,0,0,23,Jn-20,Jn-30,1.78,40,0.053
52,23,0,0,0,24,Jn-21,MG Road,1.58,40,0.155
52,23,0,0,0,25,Jn-21,Jn-31,1.88,30,0.104
52,23,0,0,0,26,MG Road,Jn-23,1.81,30,0.109
52,23,0,0,0,27,MG Road,Jn-32,1.25,30,0.203
52,23,0,0,0,28,Jn-23,Jn-24,2.16,60,0.101
52,23,0,0,0,29,Jn-23,Koramangala,1.02,50,0.179
52,23,0,0,0,30,Jn-24,Jn-25,2.09,30,0.144
52,23,0,0,0,31,Jn-24,Jn-34,2.39,40,0.133
52,23,0,0,0,32,Jn-25,Jn-35,2.29,60,0.118
52,23,0,0,0,33,Jn-30,Jn-31,1.14,50,0.08
52,23,0,0,0,34,Jn-30,Jn-40,1.49,50,0.216
52,23,0,0,0,35,Jn-31,Jn-32,1.41,50,0.133
52,23,0,0,0,36,Jn-31,Jn-41,1.18,40,0.193
52,23,0,0,0,37,Jn-32,Koramangala,2.08,50,0.125
52,23,0,0,0,38,Jn-32,Jn-42,1.74,30,0.11
52,23,0,0,0,39,Koramangala,Jn-34,1.17,60,0.094
52,23,0,0,0,40,Koramangala,Jn-43,1.05,50,0.174
52,23,0,0,0,41,Jn-34,Jn-35,1.84,60,0.266
52,23,0,0,0,42,Jn-34,Jn-44,1.37,30,0.156
52,23,0,0,0,43,Jn-35,Jn-45,1.3,30,0.095
52,23,0,0,0,44,Jn-40,Jn-41,1.43,40,0.19
52,23,0,0,0,45,Jn-40,Silk Board,1.94,40,0.203
52,23,0,0,0,46,Jn-41,Jn-42,2.31,60,0.124
52,23,0,0,0,47,Jn-41,Jn-51,1.62,40,0.134
52,23,0,0,0,48,Jn-42,Jn-43,2.21,60,0.116
52,23,0,0,0,49,Jn-42,Jn-52,2.36,30,0.058
52,23,0,0,0,50,Jn-43,Jn-44,1.64,60,0.111
52,23,0,0,0,51,Jn-43,Jn-53,1.46,40,0.17
52,23,0,0,0,52,Jn-44,Jn-45,1.63,30,0.2
52,23,0,0,0,53,Jn-44,Jn-54,1.4,60,0.188
52,23,0,0,0,54,Jn-45,Electronic City,1.48,60,0.105
52,23,0,0,0,55,Silk Board,Jn-51,1.61,40,0.216
52,23,0,0,0,56,Jn-51,Jn-52,2.44,40,0.28
52,23,0,0,0,57,Jn-52,Jn-53,2.07,30,0.135
52,23,0,0,0,58,Jn-53,Jn-54,1.06,30,0.179
52,23,0,0,0,59,Jn-54,Electronic City,1.62,50,0.108
53,0,0,0,0,0,Hebbal,Jn-01,1.56,30,0.12
53,0,0,0,0,1,Hebbal,Jn-10,2.17,30,0.071
53,0,0,0,0,2,Jn-01,Jn-02,1.23,50,0.072
53,0,0,0,0,3,Jn-01,Jn-11,1.5,60,0.171
53,0,0,0,0,4,Jn-02,Jn-03,1.03,40,0.188
53,0,0,0,0,5,Jn-02,Jn-12,2.41,40,0.05
53,0,0,0,0,6,Jn-03,Jn-04,1.28,60,0.123
53,0,0,0,0,7,Jn-03,Jn-13,1.01,30,0.085
53,0,0,0,0,8,Jn-04,KR Puram,1.92,40,0.078
53,0,0,0,0,9,Jn-04,Jn-14,2.46,50,0.154
53,0,0,0,0,10,KR Puram,Jn-15,2.18,50,0.079
53,0,0,0,0,11,Jn-10,Jn-11,2.47,30,0.063
53,0,0,0,0,12,Jn-10,Jn-20,1.91,30,0.13
53,0,0,0,0,13,Jn-11,Jn-12,1.02,30,0.154
53,0,0,0,0,14,Jn-11,Jn-21,2.21,30,0.092
53,0,0,0,0,15,Jn-12,Jn-13,1.35,60,0.17
53,0,0,0,0,16,Jn-12,MG Road,1.18,30,0.218
53,0,0,0,0,17,Jn-13,Jn-14,1.26,30,0.066
53,0,0,0,0,18,Jn-13,Jn-23,1.99,40,0.167
53,0,0,0,0,19,Jn-14,Jn-15,1.31,60,0.103
53,0,0,0,0,20,Jn-14,Jn-24,2.45,40,0.185
53,0,0,0,0,21,Jn-15,Jn-25,1.59,60,0.189
53,0,0,0,0,22,Jn-20,Jn-21,2.38,60,0.179
53,0,0,0,0,23,Jn-20,Jn-30,1.78,40,0.117
53,0,0,0,0,24,Jn-21,MG Road,1.58,40,0.199
53,0,0,0,0,25,Jn-21,Jn-31,1.88,30,0.076
53,0,0,0,0,26,MG Road,Jn-23,1.81,30,0.074
53,0,0,0,0,27,MG Road,Jn-32,1.25,30,0.337
53,0,0,0,0,28,Jn-23,Jn-24,2.16,60,0.05
53,0,0,0,0,29,Jn-23,Koramangala,1.02,50,0.137
53,0,0,0,0,30,Jn-24,Jn-25,2.09,30,0.202
53,0,0,0,0,31,Jn-24,Jn-34,2.39,40,0.05
53,0,0,0,0,32,Jn-25,Jn-35,2.29,60,0.175
53,0,0,0,0,33,Jn-30,Jn-31,1.14,50,0.177
53,0,0,0,0,34,Jn-30,Jn-40,1.49,50,0.224
53,0,0,0,0,35,Jn-31,Jn-32,1.41,50,0.155
53,0,0,0,0,36,Jn-31,Jn-41,1.18,40,0.159
53,0,0,0,0,37,Jn-32,Koramangala,2.08,50,0.16
53,0,0,0,0,38,Jn-32,Jn-42,1.74,30,0.239
53,0,0,0,0,39,Koramangala,Jn-34,1.17,60,0.05
53,0,0,0,0,40,Koramangala,Jn-43,1.05,50,0.185
53,0,0,0,0,41,Jn-34,Jn-35,1.84,60,0.151
53,0,0,0,0,42,Jn-34,Jn-44,1.37,30,0.157
53,0,0,0,0,43,Jn-35,Jn-45,1.3,30,0.067
53,0,0,0,0,44,Jn-40,Jn-41,1.43,40,0.194
53,0,0,0,0,45,Jn-40,Silk Board,1.94,40,0.23
53,0,0,0,0,46,Jn-41,Jn-42,2.31,60,0.091
53,0,0,0,0,47,Jn-41,Jn-51,1.62,40,0.203
53,0,0,0,0,48,Jn-42,Jn-43,2.21,60,0.105
53,0,0,0,0,49,Jn-42,Jn-52,2.36,30,0.123
53,0,0,0,0,50,Jn-43,Jn-44,1.64,60,0.129
53,0,0,0,0,51,Jn-43,Jn-53,1.46,40,0.103
53,0,0,0,0,52,Jn-44,Jn-45,1.63,30,0.131
53,0,0,0,0,53,Jn-44,Jn-54,1.4,60,0.21
53,0,0,0,0,54,Jn-45,Electronic City,1.48,60,0.148
53,0,0,0,0,55,Silk Board,Jn-51,1.61,40,0.254
53,0,0,0,0,56,Jn-51,Jn-52,2.44,40,0.111
53,0,0,0,0,57,Jn-52,Jn-53,2.07,30,0.089
53,0,0,0,0,58,Jn-53,Jn-54,1.06,30,0.244
53,0,0,0,0,59,Jn-54,Electronic City,1.62,50,0.112
53,1,0,0,0,0,Hebbal,Jn-01,1.56,30,0.05
53,1,0,0,0,1,Hebbal,Jn-10,2.17,30,0.118
53,1,0,0,0,2,Jn-01,Jn-02,1.23,50,0.183
53,1,0,0,0,3,Jn-01,Jn-11,1.5,60,0.145
53,1,0,0,0,4,Jn-02,Jn-03,1.03,40,0.227
53,1,0,0,0,5,Jn-02,Jn-12,2.41,40,0.083
53,1,0,0,0,6,Jn-03,Jn-04,1.28,60,0.159
53,1,0,0,0,7,Jn-03,Jn-13,1.01,30,0.104
53,1,0,0,0,8,Jn-04,KR Puram,1.92,40,0.127
53,1,0,0,0,9,Jn-04,Jn-14,2.46,50,0.142
53,1,0,0,0,10,KR Puram,Jn-15,2.18,50,0.168
53,1,0,0,0,11,Jn-10,Jn-11,2.47,30,0.067
53,1,0,0,0,12,Jn-10,Jn-20,1.91,30,0.163
53,1,0,0,0,13,Jn-11,Jn-12,1.02,30,0.181
53,1,0,0,0,14,Jn-11,Jn-21,2.21,30,0.123
53,1,0,0,0,15,Jn-12,Jn-13,1.35,60,0.134
53,1,0,0,0,16,Jn-12,MG Road,1.18,30,0.256
53,1,0,0,0,17,Jn-13,Jn-14,1.26,30,0.117
53,1,0,0,0,18,Jn-13,Jn-23,1.99,40,0.147
53,1,0,0,0,19,Jn-14,Jn-15,1.31,60,0.198
53,1,0,0,0,20,Jn-14,Jn-24,2.45,40,0.176
53,1,0,0,0,21,Jn-15,Jn-25,1.59,60,0.178
53,1,0,0,0,22,Jn-20,Jn-21,2.38,60,0.118
53,1,0,0,0,23,Jn-20,Jn-30,1.78,40,0.098
53,1,0,0,0,24,Jn-21,MG Road,1.58,40,0.192
53,1,0,0,0,25,Jn-21,Jn-31,1.88,30,0.109
53,1,0,0,0,26,MG Road,Jn-23,1.81,30,0.117
53,1,0,0,0,27,MG Road,Jn-32,1.25,30,0.184
53,1,0,0,0,28,Jn-23,Jn-24,2.16,60,0.141
53,1,0,0,0,29,Jn-23,Koramangala,1.02,50,0.189
53,1,0,0,0,30,Jn-24,Jn-25,2.09,30,0.199
53,1,0,0,0,31,Jn-24,Jn-34,2.39,40,0.148
53,1,0,0,0,32,Jn-25,Jn-35,2.29,60,0.164
53,1,0,0,0,33,Jn-30,Jn-31,1.14,50,0.081
53,1,0,0,0,34,Jn-30,Jn-40,1.49,50,0.11
53,1,0,0,0,35,Jn-31,Jn-32,1.41,50,0.181
53,1,0,0,0,36,Jn-31,Jn-41,1.18,40,0.211
53,1,0,0,0,37,Jn-32,Koramangala,2.08,50,0.267
53,1,0,0,0,38,Jn-32,Jn-42,1.74,30,0.189
53,1,0,0,0,39,Koramangala,Jn-34,1.17,60,0.05
53,1,0,0,0,40,Koramangala,Jn-43,1.05,50,0.101
53,1,0,0,0,41,Jn-34,Jn-35,1.84,60,0.185
53,1,0,0,0,42,Jn-34,Jn-44,1.37,30,0.231
53,1,0,0,0,43,Jn-35,Jn-45,1.3,30,0.139
53,1,0,0,0,44,Jn-40,Jn-41,1.43,40,0.191
53,1,0,0,0,45,Jn-40,Silk Board,1.94,40,0.168
53,1,0,0,0,46,Jn-41,Jn-42,2.31,60,0.059
53,1,0,0,0,47,Jn-41,Jn-51,1.62,40,0.105
53,1,0,0,0,48,Jn-42,Jn-43,2.21,60,0.179
53,1,0,0,0,49,Jn-42,Jn-52,2.36,30,0.151
53,1,0,0,0,50,Jn-43,Jn-44,1.64,60,0.123
53,1,0,0,0,51,Jn-43,Jn-53,1.46,40,0.232
53,1,0,0,0,52,Jn-44,Jn-45,1.63,30,0.202
53,1,0,0,0,53,Jn-44,Jn-54,1.4,60,0.229
53,1,0,0,0,54,Jn-45,Electronic City,1.48,60,0.173
53,1,0,0,0,55,Silk Board,Jn-51,1.61,40,0.185
53,1,0,0,0,56,Jn-51,Jn-52,2.44,40,0.223
53,1,0,0,0,57,Jn-52,Jn-53,2.07,30,0.16
53,1,0,0,0,58,Jn-53,Jn-54,1.06,30,0.237
53,1,0,0,0,59,Jn-54,Electronic City,1.62,50,0.077
53,2,0,0,0,0,Hebbal,Jn-01,1.56,30,0.151
53,2,0,0,0,1,Hebbal,Jn-10,2.17,30,0.05
53,2,0,0,0,2,Jn-01,Jn-02,1.23,50,0.118
53,2,0,0,0,3,Jn-01,Jn-11,1.5,60,0.208
53,2,0,0,0,4,Jn-02,Jn-03,1.03,40,0.172
53,2,0,0,0,5,Jn-02,Jn-12,2.41,40,0.067
53,2,0,0,0,6,Jn-03,Jn-04,1.28,60,0.228
53,2,0,0,0,7,Jn-03,Jn-13,1.01,30,0.17
53,2,0,0,0,8,Jn-04,KR Puram,1.92,40,0.129
53,2,0,0,0,9,Jn-04,Jn-14,2.46,50,0.162
53,2,0,0,0,10,KR Puram,Jn-15,2.18,50,0.138
53,2,0,0,0,11,Jn-10,Jn-11,2.47,30,0.156
53,2,0,0,0,12,Jn-10,Jn-20,1.91,30,0.206
53,2,0,0,0,13,Jn-11,Jn-12,1.02,30,0.221
53,2,0,0,0,14,Jn-11,Jn-21,2.21,30,0.191
53,2,0,0,0,15,Jn-12,Jn-13,1.35,60,0.141
53,2,0,0,0,16,Jn-12,MG Road,1.18,30,0.221
53,2,0,0,0,17,Jn-13,Jn-14,1.26,30,0.175
53,2,0,0,0,18,Jn-13,Jn-23,1.99,40,0.158
53,2,0,0,0,19,Jn-14,Jn-15,1.31,60,0.096
53,2,0,0,0,20,Jn-14,Jn-24,2.45,40,0.161
53,2,0,0,0,21,Jn-15,Jn-25,1.59,60,0.17
53,2,0,0,0,22,Jn-20,Jn-21,2.38,60,0.082
53,2,0,0,0,23,Jn-20,Jn-30,1.78,40,0.168
53,2,0,0,0,24,Jn-21,MG Road,1.58,40,0.136
53,2,0,0,0,25,Jn-21,Jn-31,1.88,30,0.076
53,2,0,0,0,26,MG Road,Jn-23,1.81,30,0.173
53,2,0,0,0,27,MG Road,Jn-32,1.25,30,0.242
53,2,0,0,0,28,Jn-23,Jn-24,2.16,60,0.152
53,2,0,0,0,29,Jn-23,Koramangala,1.02,50,0.18
53,2,0,0,0,30,Jn-24,Jn-25,2.09,30,0.179
53,2,0,0,0,31,Jn-24,Jn-34,2.39,40,0.086
53,2,0,0,0,32,Jn-25,Jn-35,2.29,60,0.112
53,2,0,0,0,33,Jn-30,Jn-31,1.14,50,0.155
53,2,0,0,0,34,Jn-30,Jn-40,1.49,50,0.18
53,2,0,0,0,35,Jn-31,Jn-32,1.41,50,0.221
53,2,0,0,0,36,Jn-31,Jn-41,1.18,40,0.117
53,2,0,0,0,37,Jn-32,Koramangala,2.08,50,0.244
53,2,0,0,0,38,Jn-32,Jn-42,1.74,30,0.172
53,2,0,0,0,39,Koramangala,Jn-34,1.17,60,0.076
53,2,0,0,0,40,Koramangala,Jn-43,1.05,50,0.175
53,2,0,0,0,41,Jn-34,Jn-35,1.84,60,0.179
53,2,0,0,0,42,Jn-34,Jn-44,1.37,30,0.143
53,2,0,0,0,43,Jn-35,Jn-45,1.3,30,0.116
53,2,0,0,0,44,Jn-40,Jn-41,1.43,40,0.191
53,2,0,0,0,45,Jn-40,Silk Board,1.94,40,0.148
53,2,0,0,0,46,Jn-41,Jn-42,2.31,60,0.085
53,2,0,0,0,47,Jn-41,Jn-51,1.62,40,0.175
53,2,0,0,0,48,Jn-42,Jn-43,2.21,60,0.086
53,2,0,0,0,49,Jn-42,Jn-52,2.36,30,0.143
53,2,0,0,0,50,Jn-43,Jn-44,1.64,60,0.219
53,2,0,0,0,51,Jn-43,Jn-53,1.46,40,0.158
53,2,0,0,0,52,Jn-44,Jn-45,1.63,30,0.202
53,2,0,0,0,53,Jn-44,Jn-54,1.4,60,0.232
53,2,0,0,0,54,Jn-45,Electronic City,1.48,60,0.127
53,2,0,0,0,55,Silk Board,Jn-51,1.61,40,0.24
53,2,0,0,0,56,Jn-51,Jn-52,2.44,40,0.194
53,2,0,0,0,57,Jn-52,Jn-53,2.07,30,0.193
53,2,0,0,0,58,Jn-53,Jn-54,1.06,30,0.237
53,2,0,0,0,59,Jn-54,Electronic City,1.62,50,0.172
53,3,0,0,0,0,Hebbal,Jn-01,1.56,30,0.124
53,3,0,0,0,1,Hebbal,Jn-10,2.17,30,0.084
53,3,0,0,0,2,Jn-01,Jn-02,1.23,50,0.102
53,3,0,0,0,3,Jn-01,Jn-11,1.5,60,0.197
53,3,0,0,0,4,Jn-02,Jn-03,1.03,40,0.218
53,3,0,0,0,5,Jn-02,Jn-12,2.41,40,0.103
53,3,0,0,0,6,Jn-03,Jn-04,1.28,60,0.148
53,3,0,0,0,7,Jn-03,Jn-13,1.01,30,0.181
53,3,0,0,0,8,Jn-04,KR Puram,1.92,40,0.068
53,3,0,0,0,9,Jn-04,Jn-14,2.46,50,0.103
53,3,0,0,0,10,KR Puram,Jn-15,2.18,50,0.134
53,3,0,0,0,11,Jn-10,Jn-11,2.47,30,0.089
53,3,0,0,0,12,Jn-10,Jn-20,1.91,30,0.12
53,3,0,0,0,13,Jn-11,Jn-12,1.02,30,0.22
53,3,0,0,0,14,Jn-11,Jn-21,2.21,30,0.05
53,3,0,0,0,15,Jn-12,Jn-13,1.35,60,0.163
53,3,0,0,0,16,Jn-12,MG Road,1.18,30,0.164
53,3,0,0,0,17,Jn-13,Jn-14,1.26,30,0.104
53,3,0,0,0,18,Jn-13,Jn-23,1.99,40,0.116
53,3,0,0,0,19,Jn-14,Jn-15,1.31,60,0.163
53,3,0,0,0,20,Jn-14,Jn-24,2.45,40,0.134
53,3,0,0,0,21,Jn-15,Jn-25,1.59,60,0.136
53,3,0,0,0,22,Jn-20,Jn-21,2.38,60,0.251
53,3,0,0,0,23,Jn-20,Jn-30,1.78,40,0.2
53,3,0,0,0,24,Jn-21,MG Road,1.58,40,0.194
53,3,0,0,0,25,Jn-21,Jn-31,1.88,30,0.144
53,3,0,0,0,26,MG Road,Jn-23,1.81,30,0.09
53,3,0,0,0,27,MG Road,Jn-32,1.25,30,0.27
53,3,0,0,0,28,Jn-23,Jn-24,2.16,60,0.14
53,3,0,0,0,29,Jn-23,Koramangala,1.02,50,0.16
53,3,0,0,0,30,Jn-24,Jn-25,2.09,30,0.176
53,3,0,0,0,31,Jn-24,Jn-34,2.39,40,0.079
53,3,0,0,0,32,Jn-25,Jn-35,2.29,60,0.085
53,3,0,0,0,33,Jn-30,Jn-31,1.14,50,0.183
53,3,0,0,0,34,Jn-30,Jn-40,1.49,50,0.097
53,3,0,0,0,35,Jn-31,Jn-32,1.41,50,0.238
53,3,0,0,0,36,Jn-31,Jn-41,1.18,40,0.197
53,3,0,0,0,37,Jn-32,Koramangala,2.08,50,0.215
53,3,0,0,0,38,Jn-32,Jn-42,1.74,30,0.209
53,3,0,0,0,39,Koramangala,Jn-34,1.17,60,0.055
53,3,0,0,0,40,Koramangala,Jn-43,1.05,50,0.144
53,3,0,0,0,41,Jn-34,Jn-35,1.84,60,0.211
53,3,0,0,0,42,Jn-34,Jn-44,1.37,30,0.137
53,3,0,0,0,43,Jn-35,Jn-45,1.3,30,0.133
53,3,0,0,0,44,Jn-40,Jn-41,1.43,40,0.164
53,3,0,0,0,45,Jn-40,Silk Board,1.94,40,0.184
53,3,0,0,0,46,Jn-41,Jn-42,2.31,60,0.05
53,3,0,0,0,47,Jn-41,Jn-51,1.62,40,0.171
53,3,0,0,0,48,Jn-42,Jn-43,2.21,60,0.141
53,3,0,0,0,49,Jn-42,Jn-52,2.36,30,0.189
53,3,0,0,0,50,Jn-43,Jn-44,1.64,60,0.109
53,3,0,0,0,51,Jn-43,Jn-53,1.46,40,0.151
53,3,0,0,0,52,Jn-44,Jn-45,1.63,30,0.175
53,3,0,0,0,53,Jn-44,Jn-54,1.4,60,0.288
53,3,0,0,0,54,Jn-45,Electronic City,1.48,60,0.141
53,3,0,0,0,55,Silk Board,Jn-51,1.61,40,0.236
53,3,0,0,0,56,Jn-51,Jn-52,2.44,40,0.173
53,3,0,0,0,57,Jn-52,Jn-53,2.07,30,0.116
53,3,0,0,0,58,Jn-53,Jn-54,1.06,30,0.227
53,3,0,0,0,59,Jn-54,Electronic City,1.62,50,0.166
53,4,0,0,0,0,Hebbal,Jn-01,1.56,30,0.165
53,4,0,0,0,1,Hebbal,Jn-10,2.17,30,0.05
53,4,0,0,0,2,Jn-01,Jn-02,1.23,50,0.18
53,4,0,0,0,3,Jn-01,Jn-11,1.5,60,0.235
53,4,0,0,0,4,Jn-02,Jn-03,1.03,40,0.202
53,4,0,0,0,5,Jn-02,Jn-12,2.41,40,0.154
53,4,0,0,0,6,Jn-03,Jn-04,1.28,60,0.123
53,4,0,0,0,7,Jn-03,Jn-13,1.01,30,0.145
53,4,0,0,0,8,Jn-04,KR Puram,1.92,40,0.136
53,4,0,0,0,9,Jn-04,Jn-14,2.46,50,0.124
53,4,0,0,0,10,KR Puram,Jn-15,2.18,50,0.085
53,4,0,0,0,11,Jn-10,Jn-11,2.47,30,0.132
53,4,0,0,0,12,Jn-10,Jn-20,1.91,30,0.132
53,4,0,0,0,13,Jn-11,Jn-12,1.02,30,0.201
53,4,0,0,0,14,Jn-11,Jn-21,2.21,30,0.05
53,4,0,0,0,15,Jn-12,Jn-13,1.35,60,0.125
53,4,0,0,0,16,Jn-12,MG Road,1.18,30,0.178
